Genus,1200528000,1200614400,1200700800,1200787200,1200873600,1200960000,1201046400,1201132800,1201219200,1201305600,1201392000,1201478400,1201564800,1201651200,1201737600,1201824000,1201910400,1201996800,1202083200,1202169600,1202256000,1202342400,1202428800,1202515200,1202601600,1202688000,1202774400,1202860800,1202947200,1203033600,1203120000,1203206400,1203292800,1203379200,1203465600,1203552000,1203638400,1203724800,1203811200,1203897600,1203984000,1204070400,1204156800,1204243200,1204329600,1204416000,1204502400,1204588800,1204675200,1204761600,1204848000,1204934400,1205020800,1205107200,1205193600,1205280000,1205366400,1205452800,1205539200,1205625600,1205712000,1205798400,1205884800,1205971200,1206057600,1206144000,1206230400,1206316800,1206403200,1206489600,1206576000,1206662400,1206748800,1206835200,1206921600,1207008000
g__Abiotrophia,-0.06326818667068324,0.08231817293787635,-0.06144230487127267,-0.118383229647673,0.16545372462595864,0.013602671870613037,-0.04972776688891756,0.007454412743452821,0.26739414298253195,-0.23011288451099432,-0.006621641126699274,0.020789438905371327,-0.012773694761248677,-0.1397101870952664,-0.12639075809827816,0.17372930802166486,0.023777414028620214,-0.2793323875871465,0.012028225600984044,0.09359523464622832,-0.3219992807237553,0.5287008746952377,0.08282238325396563,-0.1396364100595271,0.11736667982403581,4.738672929363576,0.7791191854605319,-0.9785648075190281,-4.817295564808102,0.06276578833484692,0.045797315385897264,-0.20620160009829291,0.17220566240693813,-0.08286598393471678,-0.008898927826081149,0.03590784380034684,0.1495910601011019,-0.22145233344109805,-0.39852109657905643,0.4829599789024108,-0.10012564955593461,0.11004749254930957,-0.22852608062155966,0.14801063548305038,-0.2711103345006496,0.11658632008068004,-0.08717994107430194,0.3734018722937904,-0.2203123837248704,0.196041712229297,0.199271252596402,0.05459910842093407,-0.2355524349819973,-0.017243002052277134,0.2558418555847197,-0.2348182304556481,0.03440474285193673,0.09309765333128439,-0.13759580561110063,0.03229849498532289,0.16383346756625627,-0.057806122574117325,-0.05281396777186487,-0.05648158970291206,0.0807039627725743,-0.08345896926775964,-0.01873856125300577,0.007646226369619313,0.051733419043994644,-0.004132552582408522,0.06833049110776557,0.2574240806639345,-0.28221782002399287,-0.10287443901960813,-0.1869350844126636,0.115872942841726
g__Acetanaerobacterium,-0.06326818667068324,0.08231817293787635,-0.06144230487127267,-0.118383229647673,0.16545372462595864,0.013602671870613037,-0.04972776688891756,0.007454412743452821,0.26739414298253195,-0.23011288451099432,-0.006621641126699274,0.020789438905371327,-0.012773694761248677,-0.1397101870952664,-0.12639075809827816,0.17372930802166486,0.023777414028620214,-0.2793323875871465,0.012028225600984044,0.09359523464622832,-0.3219992807237553,0.5287008746952377,0.08282238325396563,-0.1396364100595271,0.11736667982403581,-0.14988671300057632,0.0779364025460314,-0.2903071292081183,0.08418918215964055,0.06276578833484692,0.045797315385897264,-0.20620160009829291,0.17220566240693813,-0.08286598393471678,-0.008898927826081149,0.03590784380034684,0.1495910601011019,-0.22145233344109805,-0.39852109657905643,0.4829599789024108,-0.10012564955593461,0.11004749254930957,-0.22852608062155966,0.14801063548305038,-0.2711103345006496,0.11658632008068004,-0.08717994107430194,0.3734018722937904,-0.2203123837248704,0.196041712229297,0.199271252596402,0.05459910842093407,-0.2355524349819973,-0.017243002052277134,0.2558418555847197,-0.2348182304556481,0.03440474285193673,0.09309765333128439,-0.13759580561110063,0.03229849498532289,0.16383346756625627,-0.057806122574117325,-0.05281396777186487,-0.05648158970291206,0.0807039627725743,-0.08345896926775964,-0.01873856125300577,0.007646226369619313,0.051733419043994644,-0.004132552582408522,0.06833049110776557,0.2574240806639345,-0.28221782002399287,-0.10287443901960813,3.507487163946948,1.3217749677606871
g__Acetobacter,-0.12653637334136647,0.1646363458757527,-0.12288460974254534,-0.236766459295346,0.3309074492519173,0.027205343741226073,-0.09945553377783511,0.014908825486905641,0.5347882859650639,-0.46022576902198864,-0.013243282253398547,0.041578877810742654,-0.025547389522497355,-0.2794203741905328,-0.2527815161965563,0.3474586160433297,0.04755482805724043,-0.558664775174293,0.024056451201968088,0.18719046929245664,-0.6439985614475106,1.0574017493904755,0.16564476650793125,-0.2792728201190542,0.23473335964807163,-0.29977342600115264,0.1558728050920628,-0.5806142584162366,0.1683783643192811,0.12553157666969383,0.09159463077179453,-0.41240320019658583,0.34441132481387626,-0.16573196786943356,-0.017797855652162298,0.07181568760069368,0.2991821202022038,-0.4429046668821961,-0.7970421931581129,0.9659199578048216,-0.20025129911186923,0.22009498509861913,-0.4570521612431193,0.29602127096610076,-0.5422206690012992,0.23317264016136008,-0.17435988214860387,0.7468037445875808,-0.4406247674497408,0.392083424458594,0.398542505192804,0.10919821684186815,-0.4711048699639946,-0.03448600410455427,0.5116837111694394,-0.4696364609112962,0.06880948570387346,0.18619530666256878,-0.27519161122220126,0.06459698997064578,0.32766693513251255,-0.11561224514823465,-0.10562793554372973,-0.11296317940582412,0.1614079255451486,-0.16691793853551928,-0.03747712250601154,0.015292452739238627,0.10346683808798929,-0.008265105164817044,0.13666098221553113,0.514848161327869,-0.5644356400479857,-0.20574887803921627,-0.3738701688253272,0.231745885683452
g__Acidaminococcus,-0.06326818667068324,0.08231817293787635,-0.06144230487127267,-0.118383229647673,0.16545372462595864,0.013602671870613037,-0.04972776688891756,0.007454412743452821,0.26739414298253195,-0.23011288451099432,-0.006621641126699274,0.020789438905371327,-0.012773694761248677,-0.1397101870952664,-0.12639075809827816,0.17372930802166486,0.023777414028620214,-0.2793323875871465,0.012028225600984044,0.09359523464622832,-0.3219992807237553,0.5287008746952377,0.08282238325396563,-0.1396364100595271,0.11736667982403581,-0.14988671300057632,0.0779364025460314,-0.2903071292081183,0.08418918215964055,0.06276578833484692,0.045797315385897264,-0.20620160009829291,0.17220566240693813,-0.08286598393471678,-0.008898927826081149,0.03590784380034684,0.1495910601011019,-0.22145233344109805,-0.39852109657905643,0.4829599789024108,-0.10012564955593461,0.11004749254930957,-0.22852608062155966,0.14801063548305038,-0.2711103345006496,0.11658632008068004,-0.08717994107430194,0.3734018722937904,-0.2203123837248704,0.196041712229297,0.199271252596402,0.05459910842093407,-0.2355524349819973,-0.017243002052277134,0.2558418555847197,-0.2348182304556481,0.03440474285193673,0.09309765333128439,-0.13759580561110063,0.03229849498532289,0.16383346756625627,-0.057806122574117325,-0.05281396777186487,-0.05648158970291206,0.0807039627725743,-0.08345896926775964,-0.01873856125300577,0.007646226369619313,0.051733419043994644,-0.004132552582408522,0.06833049110776557,0.2574240806639345,-0.28221782002399287,-0.10287443901960813,-0.1869350844126636,0.115872942841726
g__Acinetobacter,-0.3796091200240994,0.49390903762725813,-0.368653829227636,-0.710299377886038,0.9927223477557519,0.08161603122367822,-0.29836660133350534,0.044726476460716924,1.6043648578951917,3.5353071284218665,0.6340281430306245,-5.4650057918464245,-0.07664216856749206,-0.8382611225715983,-0.7583445485896689,1.0423758481299892,0.14266448417172128,-1.675994325522879,0.07216935360590426,0.5615714078773699,-1.9319956843425317,3.1722052481714265,0.49693429952379375,-0.8378184603571626,0.7042000789442149,5.4874411058176396,1.1717668535350736,-2.432990434880703,-5.894627069490146,0.3765947300090815,0.2747838923153836,4.066095307469318,-4.270070933617447,-0.4971959036083007,-0.05339356695648689,0.21544706280208104,0.8975463606066114,-1.3287140006465883,-2.3911265794743386,2.897759873414465,-0.6007538973356077,0.6602849552958574,-1.371156483729358,0.8880638128983023,-1.6266620070038975,0.6995179204840802,-0.5230796464458116,2.2404112337627424,-1.3218743023492223,1.176250273375782,1.195627515578412,0.32759465052560444,-1.4133146098919838,-0.1034580123136628,6.435375406786891,-6.309233656012461,5.106752730390193,-4.341738353290866,-0.8255748336666038,0.19379096991193734,0.9830008053975376,-0.34683673544470395,-0.3168838066311892,-0.33888953821747236,0.4842237766354458,-0.5007538156065579,-0.11243136751803462,0.04587735821771588,0.31040051426396786,-0.02479531549445113,0.4099829466465934,1.544544483983607,-1.6933069201439572,-0.6172466341176488,-1.1216105064759816,0.695237657050356
g__Actinomyces,0.6756081895313244,0.47517892329825084,-0.184326914613818,-0.759368690970935,-5.093381251400777,4.941132288890412,-0.14918330066675267,0.33261903149054817,1.181344787687486,-0.35008436052904024,0.33115822227874947,0.6211817152713497,0.2127554752995584,-0.9110773252315489,-1.3915179592717877,-5.065429449092285,6.352352106027303,-0.5819224340404636,0.09795314227476659,0.11672579797656901,-1.1198811304019403,0.20540703342284328,1.8519319234810325,0.368730839911354,-1.3495866523368836,-1.8245448636488852,-3.981048492993402,2.6663304498553924,1.615639982277747,1.973834038794327,-6.548469000910667,4.684700107764197,1.2072735064683071,-0.25123583732506916,-0.040062224772866806,0.10239938647645364,0.47010065204343476,-6.658318427629863,3.7199954938998943,2.1230635783488214,-0.32094094274301277,0.3507064717231376,4.441378017890459,-3.7688777315869313,3.607238975756987,-4.762461566720779,-0.9414743678827122,-4.011998337752647,5.146311064345364,1.2846659681656245,-1.0056510159299297,1.257434479290798,0.9652908885981315,-0.877805364510845,0.6135532513258397,-0.8865265914375948,1.1318703404552766,-0.16224237682333875,-7.5036972389132846,7.187805307035951,-1.0096669941025613,0.7406282539967037,-1.7619066770347303,-0.16944476910873618,-4.65821238496085,3.4931971786522524,1.0852525558821835,0.5454325424979061,0.33740649292485614,-0.302796420251914,-0.840174025778456,-3.481905921680408,4.743088965206674,-0.3086233170588244,-0.41663883054436823,0.6076714078594714
g__Actinomycetaceae,-0.06326818667068324,0.08231817293787635,-0.06144230487127267,-0.118383229647673,0.16545372462595864,0.013602671870613037,-0.04972776688891756,0.007454412743452821,0.26739414298253195,-0.23011288451099432,-0.006621641126699274,0.020789438905371327,-0.012773694761248677,-0.1397101870952664,-0.12639075809827816,0.17372930802166486,0.023777414028620214,-0.2793323875871465,0.012028225600984044,0.09359523464622832,6.651231580217293,-6.4445299862458105,0.08282238325396563,-0.1396364100595271,0.11736667982403581,-0.14988671300057632,0.0779364025460314,-0.2903071292081183,0.08418918215964055,0.06276578833484692,0.045797315385897264,-0.20620160009829291,0.17220566240693813,-0.08286598393471678,-0.008898927826081149,0.03590784380034684,0.1495910601011019,-0.22145233344109805,-0.39852109657905643,0.4829599789024108,-0.10012564955593461,0.11004749254930957,-0.22852608062155966,0.14801063548305038,-0.2711103345006496,0.11658632008068004,-0.08717994107430194,0.3734018722937904,-0.2203123837248704,0.196041712229297,0.199271252596402,0.05459910842093407,-0.2355524349819973,-0.017243002052277134,0.2558418555847197,-0.2348182304556481,0.03440474285193673,0.09309765333128439,-0.13759580561110063,0.03229849498532289,0.16383346756625627,-0.057806122574117325,-0.05281396777186487,-0.05648158970291206,0.0807039627725743,-0.08345896926775964,-0.01873856125300577,0.007646226369619313,0.051733419043994644,-0.004132552582408522,0.06833049110776557,0.2574240806639345,-0.28221782002399287,-0.10287443901960813,-0.1869350844126636,0.115872942841726
g__Aggregatibacter,-0.06326818667068324,0.08231817293787635,-0.06144230487127267,-0.118383229647673,0.16545372462595864,0.013602671870613037,-0.04972776688891756,0.007454412743452821,0.26739414298253195,-0.23011288451099432,-0.006621641126699274,0.020789438905371327,-0.012773694761248677,-0.1397101870952664,-0.12639075809827816,0.17372930802166486,0.023777414028620214,-0.2793323875871465,0.012028225600984044,0.09359523464622832,-0.3219992807237553,0.5287008746952377,0.08282238325396563,-0.1396364100595271,0.11736667982403581,-0.14988671300057632,0.0779364025460314,-0.2903071292081183,0.08418918215964055,0.06276578833484692,0.045797315385897264,-0.20620160009829291,0.17220566240693813,-0.08286598393471678,-0.008898927826081149,0.03590784380034684,0.1495910601011019,-0.22145233344109805,-0.39852109657905643,0.4829599789024108,-0.10012564955593461,0.11004749254930957,-0.22852608062155966,0.14801063548305038,-0.2711103345006496,0.11658632008068004,-0.08717994107430194,0.3734018722937904,-0.2203123837248704,0.196041712229297,0.199271252596402,0.05459910842093407,-0.2355524349819973,-0.017243002052277134,0.2558418555847197,-0.2348182304556481,0.03440474285193673,0.09309765333128439,-0.13759580561110063,0.03229849498532289,0.16383346756625627,-0.057806122574117325,-0.05281396777186487,-0.05648158970291206,0.0807039627725743,-0.08345896926775964,-0.01873856125300577,0.007646226369619313,0.051733419043994644,-0.004132552582408522,0.06833049110776557,0.2574240806639345,-0.28221782002399287,-0.10287443901960813,-0.1869350844126636,0.115872942841726
g__Akkermansia,-1.038635707297594,-0.3479357225968549,1.0515149343260362,-0.9458508726741162,0.48686046269515515,0.49946130681865775,-0.5941375672485041,0.4474784650725834,0.5354610203421597,-0.23939998819667174,-0.04810589593929748,0.34490350069435394,0.5103989432783855,-0.5798037058803569,-0.4098533960333981,-0.14173788583033797,-0.441805506418266,0.5963034184274729,0.45240925806286114,-0.8833314551912466,-0.2573132878453528,1.504889670112778,-0.19187765247883704,-1.678373281511682,-3.641394693515786,-0.007920243226481105,0.22302836940681026,-0.9804197611876395,-5.506718049802281,4.9630900616134195,3.7996998196362535,-2.7126725861928707,-0.6722452209683372,0.11775888826245051,0.47540520493129446,0.5942740894706713,0.6939007234971415,1.6581546573896881,-0.8362998867880824,-0.3838684229486402,1.3759796043949057,0.7051310160206654,-0.44213719718961286,-0.29285601584797316,-0.7484582166249343,-0.26336183827823323,0.3520075769342137,0.6623143353659184,-0.6400707657261693,-0.8792461041184678,-0.7553180730280831,-0.8594475132981216,1.7761074743230836,-0.16026696401381724,-1.612794091758821,1.266349166345682,-1.4667626539493934,-5.496644771947368,4.762728467667472,0.03229849498532289,-4.736490805712316,-0.057806122574117325,4.847510305506708,2.57563929591569,-0.16031207903695677,-0.0794384358183775,0.006275707533280439,0.03941926882573643,0.07788017026128013,0.004303626007279071,0.06369077262829403,0.25362762055371846,-2.070859107742055,0.5884029996431819,-0.41154006339560034,-5.94054194211678
