Genus,1200528000,1200614400,1200700800,1200787200,1200873600,1200960000,1201046400,1201132800,1201219200,1201305600,1201392000,1201478400,1201564800,1201651200,1201737600,1201824000,1201910400,1201996800,1202083200,1202169600,1202256000,1202342400,1202428800,1202515200,1202601600,1202688000,1202774400,1202860800,1202947200,1203033600,1203120000,1203206400,1203292800,1203379200,1203465600,1203552000,1203638400,1203724800,1203811200,1203897600,1203984000,1204070400,1204156800,1204243200,1204329600,1204416000,1204502400,1204588800,1204675200,1204761600,1204848000,1204934400,1205020800,1205107200,1205193600,1205280000,1205366400,1205452800,1205539200,1205625600,1205712000,1205798400,1205884800,1205971200,1206057600,1206144000,1206230400,1206316800,1206403200,1206489600,1206576000,1206662400,1206748800,1206835200,1206921600,1207008000,1207094400,1207180800,1207267200,1207353600,1207440000,1207526400,1207612800,1207699200,1207785600,1207872000,1207958400,1208044800,1208131200,1208217600,1208304000,1208390400,1208476800,1208563200,1208649600,1208736000,1208822400,1208908800,1208995200
g__Abiotrophia,-0.14748673955732627,-0.07607835573882582,-0.004982305088125472,0.0038279361464859107,-0.2285636676144147,0.13944718930663846,0.047908902391213815,0.003999879987631516,0.1605619843741053,-0.377755715407627,0.21041877291263766,-0.18195960312274728,0.34359383254400555,-0.0539450423191461,0.20401813243816136,-0.28237454927383077,0.19017771516171145,-0.13995359468545843,-0.04831697684898906,-0.020887321798372938,0.05158529819756197,0.019796261674503768,-0.09782087930855532,0.06392534649854476,0.006410086438336293,0.030811615637952983,0.07660684890779912,-0.24897223688860315,0.07521685434031156,0.015229956493056918,-0.059847679613676874,0.14186998246605675,-0.11270971113952655,2.7214823372301744,-2.296351551392805,-0.19127462669424844,-0.01666423087037927,0.07674360235023947,-0.06638575738103647,0.02854857801585453,-0.020786919213517052,-0.17834584701804168,-0.022044903255936887,0.274220127218209,0.04491362088743145,-0.14429821153281353,-0.1535422934986368,0.0639218530459118,0.022951511640185274,0.10610365324733806,0.10578438953850622,-0.23635413838013264,0.16683221616081845,-0.06770155176266535,-0.09650763949795049,0.2519292394554622,-0.04058605333207055,-0.16063848758484411,0.04747083066498803,0.034259903863684826,0.04009503912267931,-0.128758487961397,0.07635586160378693,-0.14395597511926894,0.001121028179444039,0.16843525890356403,-0.16836251570273753,0.003696682387007044,-0.006718705815021764,0.04424213119826348,-0.056519905721941655,0.04016196578965214,-0.026815485003320205,0.04070395936478377,-0.045969697060623815,-0.08733885914278083,-0.052632928205877505,0.05100496558595502,0.22920353376883718,-0.0484784514490304,-0.09381802625799551,5.270786253016839,-5.20498415284321,-0.10149482798670562,0.0011690510440161006,0.19064685340286935,-0.04173788708396309,-0.054915540066495794,-0.15555844914035966,0.19937018320213973,-0.1186020307563389,0.0971436981000462,-0.05505849067207613,0.09437059333480313,-0.06848387470109962,0.10251284858613552,-0.11982069021585318,0.03544549448604073,0.18791502754573308
g__Acetanaerobacterium,-0.14748673955732627,-0.07607835573882582,-0.004982305088125472,0.0038279361464859107,-0.2285636676144147,0.13944718930663846,0.047908902391213815,0.003999879987631516,0.1605619843741053,-0.377755715407627,0.21041877291263766,-0.18195960312274728,0.34359383254400555,-0.0539450423191461,0.20401813243816136,-0.28237454927383077,0.19017771516171145,-0.13995359468545843,-0.04831697684898906,-0.020887321798372938,0.05158529819756197,0.019796261674503768,-0.09782087930855532,0.06392534649854476,0.006410086438336293,0.030811615637952983,0.07660684890779912,-0.24897223688860315,0.07521685434031156,0.015229956493056918,-0.059847679613676874,0.14186998246605675,-0.11270971113952655,0.14725217069416452,0.2778786151432051,-0.19127462669424844,-0.01666423087037927,0.07674360235023947,-0.06638575738103647,0.02854857801585453,-0.020786919213517052,-0.17834584701804168,-0.022044903255936887,0.274220127218209,0.04491362088743145,-0.14429821153281353,-0.1535422934986368,0.0639218530459118,0.022951511640185274,0.10610365324733806,0.10578438953850622,-0.23635413838013264,0.16683221616081845,-0.06770155176266535,-0.09650763949795049,0.2519292394554622,-0.04058605333207055,-0.16063848758484411,0.04747083066498803,0.034259903863684826,0.04009503912267931,-0.128758487961397,0.07635586160378693,-0.14395597511926894,0.001121028179444039,0.16843525890356403,-0.16836251570273753,0.003696682387007044,-0.006718705815021764,0.04424213119826348,-0.056519905721941655,0.04016196578965214,-0.026815485003320205,0.04070395936478377,-0.045969697060623815,-0.08733885914278083,-0.052632928205877505,0.05100496558595502,0.22920353376883718,-0.0484784514490304,-0.09381802625799551,-0.0967461825526712,0.16254828272630029,-0.10149482798670562,0.0011690510440161006,0.19064685340286935,-0.04173788708396309,-0.054915540066495794,-0.15555844914035966,0.19937018320213973,-0.1186020307563389,0.0971436981000462,-0.05505849067207613,0.09437059333480313,-0.06848387470109962,0.10251284858613552,-0.11982069021585318,0.03544549448604073,0.18791502754573308
g__Acetobacter,-0.29497347911465255,-0.15215671147765164,-0.009964610176250943,0.0076558722929718215,-0.4571273352288294,0.2788943786132769,0.09581780478242763,0.007999759975263032,0.3211239687482106,-0.755511430815254,0.4208375458252753,-0.36391920624549456,0.6871876650880111,-0.1078900846382922,0.4080362648763227,-0.5647490985476615,0.3803554303234229,-0.27990718937091685,4.8036903195805944,-4.942098916875318,0.10317059639512394,0.039592523349007536,-0.19564175861711064,0.1278506929970895,0.012820172876672586,0.061623231275905965,0.15321369781559824,-0.4979444737772063,0.1504337086806231,0.030459912986113835,-0.11969535922735375,0.2837399649321135,-0.2254194222790531,3.9152022830861934,-3.064940711411454,-0.3825492533884969,-0.03332846174075854,3.96997778340706,-3.949262093468654,0.05709715603170906,-0.041573838427034104,-0.35669169403608336,-0.044089806511873775,0.548440254436418,0.0898272417748629,-0.28859642306562705,-0.3070845869972736,0.1278437060918236,0.04590302328037055,0.21220730649467612,0.21156877907701244,-0.4727082767602653,0.3336644323216369,-0.1354031035253307,-0.19301527899590099,0.5038584789109244,-0.0811721066641411,-0.32127697516968823,0.09494166132997606,0.06851980772736965,0.08019007824535862,-0.257516975922794,0.15271172320757387,-0.2879119502385379,0.002242056358888078,0.33687051780712807,-0.33672503140547505,0.007393364774014088,-0.013437411630043528,0.08848426239652696,-0.11303981144388331,0.08032393157930429,-0.05363097000664041,0.08140791872956754,-0.09193939412124763,-0.17467771828556167,-0.10526585641175501,0.10200993117191004,0.45840706753767435,-0.0969569028980608,-0.18763605251599103,-0.1934923651053424,0.32509656545260057,-0.20298965597341123,0.002338102088032201,0.3812937068057387,-0.08347577416792618,-0.10983108013299159,-0.3111168982807193,0.39874036640427946,-0.2372040615126778,0.1942873962000924,-0.11011698134415226,0.18874118666960626,-0.13696774940219925,0.20502569717227104,-0.23964138043170635,0.07089098897208146,0.37583005509146616
g__Acidaminococcus,5.1558181685017495,-5.3793832637979015,5.181161264568038,-5.182315633509678,4.270010672107857,-4.359127150415633,4.948233175669786,-4.896324393290941,0.1605619843741053,5.6162057118989415,-0.19380022911527828,0.5093178355400427,-5.937426031397437,-0.0539450423191461,0.20401813243816136,-0.28237454927383077,0.19017771516171145,-0.13995359468545843,-0.04831697684898906,-0.020887321798372938,0.05158529819756197,0.019796261674503768,5.491921545970097,-5.525817078780108,0.006410086438336293,0.030811615637952983,0.07660684890779912,4.83243212809586,-5.006187510644152,4.229823646866734,-4.274441369987354,0.14186998246605675,3.5532909605894787,-3.5187485010348407,0.2778786151432051,-0.19127462669424844,-0.01666423087037927,0.07674360235023947,-0.06638575738103647,0.02854857801585453,-0.020786919213517052,-0.17834584701804168,-0.022044903255936887,0.274220127218209,0.04491362088743145,-0.14429821153281353,-0.1535422934986368,0.0639218530459118,0.022951511640185274,0.10610365324733806,0.10578438953850622,-0.23635413838013264,4.381425906534496,-4.2822952421363425,-0.09650763949795049,0.2519292394554622,-0.04058605333207055,-0.16063848758484411,0.04747083066498803,0.034259903863684826,0.04009503912267931,4.088247304852036,0.7596743420689265,-0.5457059086755702,0.4028709617357453,-4.7318890143750085,-0.16836251570273753,0.003696682387007044,-0.006718705815021764,0.04424213119826348,-0.056519905721941655,0.04016196578965214,-0.026815485003320205,4.539278299087055,0.35578023649567747,0.7556961173466696,-0.35388292326242876,-0.9927762102375208,-4.169124545119159,5.945482975857538,0.5409965145821829,-0.8742779843667554,0.5923239803350802,-3.237405017299557,0.8511972885540775,-3.804491058735783,5.952223540222605,-6.048876967373064,4.0590352412333175,-4.015223507171537,5.067541538899825,-5.088999871556117,-0.05505849067207613,0.09437059333480313,4.831840398577473,0.10251284858613552,-5.020144963494426,0.03544549448604073,0.18791502754573308
g__Acinetobacter,4.015403835934615,-5.3567944077115275,-0.02989383052875283,0.022967616878915464,-1.3713820056864883,0.8366831358398308,4.50204710472096,-4.190594410447888,0.9633719062446318,-2.266534292445762,1.262512637475826,11.701659927465691,-10.731854550938142,-0.3236702539148766,1.2241087946289682,-1.6942472956429846,1.1410662909702687,-0.8397215681127506,-0.28990186109393434,4.0892697595834395,0.3095117891853718,0.40275821939561673,-5.085499615573603,0.38355207899126853,0.03846051863001776,0.1848696938277179,0.4596410934467947,-1.493833421331619,0.45130112604186934,0.0913797389583415,-0.35908607768206124,0.8512198947963405,-0.6762582668371593,6.216524557479286,-3.665739842455068,-1.1476477601654906,-0.09998538522227562,0.4604616141014368,-0.3983145442862188,0.1712914680951272,-0.12472151528110231,-1.07007508210825,-0.13226941953562132,1.645320763309254,0.2694817253245887,-0.8657892691968812,-0.9212537609918208,0.3835311182754708,0.13770906984111164,0.6366219194840284,0.6347063372310373,-1.4181248302807958,1.0009932969649107,-0.4062093105759921,-0.579045836987703,6.411899710011346,-5.143840593270996,-0.9638309255090647,0.28482498398992817,0.20555942318210896,0.24057023473607586,-0.772550927768382,0.4581351696227216,-0.8637358507156137,0.006726169076664235,1.0106115534213842,-1.0101750942164252,0.022180094322042265,-0.04031223489013058,0.2654527871895809,-0.3391194343316499,0.24097179473791286,3.3752237895416037,-3.2918929433728223,-0.2758181823637429,-0.524033154856685,-0.31579756923526503,0.3060297935157301,1.375221202613023,-0.2908707086941824,-0.5629081575479731,-0.5804770953160272,4.511406395919327,-4.145085667481759,0.007014306264096604,1.1438811204172161,-0.2504273225037785,-0.32949324039897476,-0.9333506948421579,1.1962210992128384,-0.7116121845380334,0.5828621886002772,-0.3303509440324568,0.5662235600088188,-0.41090324820659774,0.6150770915168131,-0.7189241412951191,0.21267296691624438,1.1274901652743985
g__Actinomyces,4.457864054606594,-0.00658145906342078,3.178140121732847,-3.4032568367108222,2.729049642307036,-2.084584851215112,0.612608071821259,-2.054426533604871,1.1674165360272113,-0.443848994222801,-4.9584861065407395,4.688788530103338,-4.203885841839563,5.650303372336387,0.7938773253272275,-2.225964558286802,-4.0445873713561245,4.480463489222197,-0.14495093054696717,-0.3478657218324326,1.6873911691857781,-0.3450077566428167,-0.4470794624150365,-1.183372695409341,-4.195363431058668,5.395739754972935,-0.1731600880571058,-0.5658366189599189,-0.4613046472910902,1.7989965062410835,-1.426974556996809,-0.26012063550672515,4.942104214637014,-4.152746253068205,0.43188591187331404,-0.6779490651325784,-0.6279512685769948,7.011387103372695,-5.493499239112592,-5.217659174011512,4.152232932733126,-1.4294029122993148,2.425775470397527,-4.989478117639198,5.035065135940867,-5.333218907877013,-0.4606268804959104,0.1917655591377354,5.658596960199208,-5.271431465536638,0.31735316861551865,3.5055312752332792,-3.714097041891222,4.6972196179905765,-1.653730492210899,-2.7803289811951384,-0.12175815999621165,5.261443787013491,-0.7006224844944864,-0.5829508713138409,-0.27781799429905796,0.2982293335078303,0.6283964819913308,-5.332192198636379,5.593105509816985,-5.08443664856796,3.3114030315983687,0.409193158828117,4.891109317021435,-3.8069891615892235,-0.4553790135434159,-0.565244685535939,0.8269377360479915,-4.999866003337278,4.076684599191806,1.1131321574766329,-0.45896117202217646,-0.8894401924140549,-3.558614347395677,4.754888918931481,3.0194552175892406,-2.1153122235700534,-2.352398345989334,-3.840601183521642,0.003507153132048302,0.5719405602086081,4.089380029121788,0.520983962705408,-5.3669996206996515,0.5981105496064192,5.052361695209697,-1.3002461144719941,0.4127831039496286,-4.111337374668029,4.293122715618972,0.02355789640981243,0.6120878086349268,-0.17948281291946877,-4.336579190641373
g__Actinomycetaceae,-0.14748673955732627,-0.07607835573882582,-0.004982305088125472,0.0038279361464859107,4.671760605664158,-4.760877083971934,4.262502592764891,-4.210593810386046,0.1605619843741053,4.925549192651449,-5.092886135146438,-0.18195960312274728,5.243918105822578,-4.954269315597719,0.20401813243816136,-0.28237454927383077,0.19017771516171145,-0.13995359468545843,-0.04831697684898906,-0.020887321798372938,0.05158529819756197,0.019796261674503768,-0.09782087930855532,0.06392534649854476,0.006410086438336293,0.030811615637952983,0.07660684890779912,-0.24897223688860315,0.07521685434031156,0.015229956493056918,-0.059847679613676874,0.14186998246605675,-0.11270971113952655,0.14725217069416452,0.2778786151432051,-0.19127462669424844,-0.01666423087037927,0.07674360235023947,-0.06638575738103647,0.02854857801585453,-0.020786919213517052,-0.17834584701804168,-0.022044903255936887,0.274220127218209,0.04491362088743145,-0.14429821153281353,-0.1535422934986368,0.0639218530459118,0.022951511640185274,0.10610365324733806,0.10578438953850622,-0.23635413838013264,0.16683221616081845,-0.06770155176266535,-0.09650763949795049,0.2519292394554622,-0.04058605333207055,-0.16063848758484411,0.04747083066498803,0.034259903863684826,0.04009503912267931,-0.128758487961397,0.07635586160378693,-0.14395597511926894,0.001121028179444039,0.16843525890356403,-0.16836251570273753,0.003696682387007044,-0.006718705815021764,0.04424213119826348,-0.056519905721941655,0.04016196578965214,-0.026815485003320205,0.04070395936478377,-0.045969697060623815,-0.08733885914278083,-0.052632928205877505,0.05100496558595502,0.22920353376883718,-0.0484784514490304,-0.09381802625799551,-0.0967461825526712,0.16254828272630029,-0.10149482798670562,0.0011690510440161006,0.19064685340286935,-0.04173788708396309,-0.054915540066495794,-0.15555844914035966,0.19937018320213973,-0.1186020307563389,0.0971436981000462,-0.05505849067207613,0.09437059333480313,-0.06848387470109962,0.10251284858613552,-0.11982069021585318,0.03544549448604073,0.18791502754573308
g__Aggregatibacter,-0.14748673955732627,-0.07607835573882582,-0.004982305088125472,0.0038279361464859107,-0.2285636676144147,0.13944718930663846,0.047908902391213815,0.003999879987631516,0.1605619843741053,-0.377755715407627,0.21041877291263766,-0.18195960312274728,0.34359383254400555,-0.0539450423191461,0.20401813243816136,-0.28237454927383077,0.19017771516171145,-0.13995359468545843,-0.04831697684898906,-0.020887321798372938,0.05158529819756197,0.019796261674503768,-0.09782087930855532,0.06392534649854476,0.006410086438336293,0.030811615637952983,0.07660684890779912,5.340770188390049,0.4794358563682275,0.5250575761841967,-6.563636726611385,0.14186998246605675,4.233566372872726,-4.199023913318088,4.776452954865476,0.54481837305506,-5.251331570341959,0.07674360235023947,-0.06638575738103647,0.02854857801585453,-0.020786919213517052,-0.17834584701804168,-0.022044903255936887,0.274220127218209,0.04491362088743145,-0.14429821153281353,-0.1535422934986368,0.0639218530459118,0.022951511640185274,0.10610365324733806,0.10578438953850622,-0.23635413838013264,0.16683221616081845,-0.06770155176266535,-0.09650763949795049,0.2519292394554622,-0.04058605333207055,-0.16063848758484411,6.3284906946064305,-6.246759960077758,0.04009503912267931,-0.128758487961397,0.07635586160378693,-0.14395597511926894,0.001121028179444039,0.16843525890356403,-0.16836251570273753,0.003696682387007044,-0.006718705815021764,0.04424213119826348,-0.056519905721941655,0.04016196578965214,-0.026815485003320205,0.04070395936478377,-0.045969697060623815,-0.08733885914278083,4.88153343689363,1.094150030604438,0.5329119675922893,-6.329498315390473,-0.09381802625799551,-0.0967461825526712,0.16254828272630029,-0.10149482798670562,0.0011690510440161006,0.19064685340286935,-0.04173788708396309,-0.054915540066495794,-0.15555844914035966,0.19937018320213973,-0.1186020307563389,0.0971436981000462,-0.05505849067207613,0.09437059333480313,-0.06848387470109962,0.10251284858613552,-0.11982069021585318,0.03544549448604073,0.18791502754573308
g__Akkermansia,-0.14748673955732627,-0.07607835573882582,-0.004982305088125472,0.0038279361464859107,-0.2285636676144147,0.13944718930663846,0.047908902391213815,4.218593570361309,-4.054031705999572,-0.377755715407627,0.21041877291263766,-0.18195960312274728,0.34359383254400555,-0.0539450423191461,0.20401813243816136,-0.28237454927383077,0.19017771516171145,-0.13995359468545843,-0.04831697684898906,-0.020887321798372938,0.05158529819756197,0.019796261674503768,-0.09782087930855532,0.06392534649854476,0.006410086438336293,0.030811615637952983,0.07660684890779912,-0.24897223688860315,0.07521685434031156,0.015229956493056918,-0.059847679613676874,0.14186998246605675,-0.11270971113952655,0.14725217069416452,0.2778786151432051,-0.19127462669424844,-0.01666423087037927,0.07674360235023947,-0.06638575738103647,0.02854857801585453,-0.020786919213517052,-0.17834584701804168,-0.022044903255936887,0.274220127218209,0.04491362088743145,-0.14429821153281353,-0.1535422934986368,0.0639218530459118,0.022951511640185274,0.10610365324733806,0.10578438953850622,-0.23635413838013264,0.16683221616081845,-0.06770155176266535,-0.09650763949795049,0.2519292394554622,-0.04058605333207055,-0.16063848758484411,0.04747083066498803,0.034259903863684826,0.04009503912267931,-0.128758487961397,0.07635586160378693,-0.14395597511926894,0.001121028179444039,0.16843525890356403,-0.16836251570273753,0.003696682387007044,-0.006718705815021764,0.04424213119826348,-0.056519905721941655,0.04016196578965214,-0.026815485003320205,0.04070395936478377,-0.045969697060623815,-0.08733885914278083,-0.052632928205877505,0.05100496558595502,0.22920353376883718,-0.0484784514490304,-0.09381802625799551,-0.0967461825526712,0.16254828272630029,-0.10149482798670562,0.0011690510440161006,0.19064685340286935,-0.04173788708396309,-0.054915540066495794,-0.15555844914035966,0.19937018320213973,-0.1186020307563389,0.0971436981000462,-0.05505849067207613,0.09437059333480313,-0.06848387470109962,0.10251284858613552,-0.11982069021585318,0.03544549448604073,0.18791502754573308
