Genus,1200614400,1200700800,1200787200,1200873600,1200960000,1201046400,1201132800,1201219200,1201305600,1201392000,1201478400,1201564800,1201651200,1201737600,1201824000,1201910400,1201996800,1202083200,1202169600,1202256000,1202342400,1202428800,1202515200,1202601600,1202688000,1202774400,1202860800,1202947200,1203033600,1203120000,1203206400,1203292800,1203379200,1203465600,1203552000,1203638400,1203724800,1203811200,1203897600,1203984000,1204070400,1204156800,1204243200,1204329600,1204416000,1204502400,1204588800,1204675200,1204761600
g__Abiotrophia,0.616180887510053,-0.2010309436705242,-0.5287050072244615,0.02678197403707827,-0.4755065843586799,0.8186661584665362,-0.308078033292988,0.13888485569313858,0.5679952606393552,-0.06900298709331665,-0.30058967097476597,-0.09419644747286782,-0.24932121558899922,0.03716789268168341,-0.06088669959317983,-0.30243720090724224,0.23618067174411195,0.5254016778529156,-0.12543132078840813,0.755039914868167,3.1468800117938756,-4.359747938554277,0.33191667215743337,-0.14046608765614366,0.22809718790240474,-0.3002643079126379,-0.05947344773385055,0.043962081408482234,0.03167955567049496,0.18769981848646822,-0.22744604676690194,-0.04153749793515793,0.18542227282670076,0.050649735355932535,-0.0032640297884096725,0.9712839526758597,-1.2641849582369868,-0.12770869338394242,0.420010002729871,-0.086230150630497,0.2789724238716804,-0.45458287536822617,-0.18118256114600584,-0.001043663027200381,0.1661046804123849,0.34568015479234226,0.054281299779404435,-0.14117609642003792,0.09715792590417038
g__Acetanaerobacterium,0.616180887510053,-0.2010309436705242,-0.5287050072244615,0.02678197403707827,-0.4755065843586799,0.8186661584665362,-0.308078033292988,0.13888485569313858,0.5679952606393552,-0.06900298709331665,-0.30058967097476597,-0.09419644747286782,-0.24932121558899922,0.03716789268168341,-0.06088669959317983,-0.30243720090724224,0.23618067174411195,0.5254016778529156,-0.12543132078840813,0.755039914868167,-1.0677136785798016,-0.1451542481805994,0.33191667215743337,-0.14046608765614366,0.22809718790240474,-0.3002643079126379,-0.05947344773385055,0.043962081408482234,0.03167955567049496,0.18769981848646822,-0.22744604676690194,-0.04153749793515793,0.18542227282670076,0.050649735355932535,-0.0032640297884096725,0.9712839526758597,-1.2641849582369868,-0.12770869338394242,0.420010002729871,-0.086230150630497,0.2789724238716804,-0.45458287536822617,-0.18118256114600584,-0.001043663027200381,0.1661046804123849,0.34568015479234226,0.054281299779404435,-0.14117609642003792,0.09715792590417038
g__Acetobacter,1.232361775020106,-0.4020618873410484,-1.057410014448923,0.05356394807415654,-0.9510131687173597,1.6373323169330725,-0.616156066585976,0.27776971138627715,1.1359905212787105,-0.1380059741866333,-0.6011793419495319,-0.18839289494573563,-0.49864243117799845,0.07433578536336682,-0.12177339918635965,-0.6048744018144845,0.4723613434882239,1.0508033557058312,-0.25086264157681626,1.510079829736334,-2.135427357159603,-0.2903084963611988,0.6638333443148667,-0.2809321753122873,0.4561943758048095,-0.6005286158252758,-0.1189468954677011,0.08792416281696447,0.06335911134098993,0.37539963697293643,-0.4548920935338039,-0.08307499587031586,0.3708445456534015,0.10129947071186507,-0.006528059576819345,1.9425679053517193,-2.5283699164739737,-0.25541738676788484,0.840020005459742,-0.172460301260994,0.5579448477433608,-0.9091657507364523,-0.3623651222920117,-0.002087326054400762,0.3322093608247698,0.6913603095846845,0.10856259955880887,-0.28235219284007584,0.19431585180834077
g__Acidaminococcus,0.616180887510053,-0.2010309436705242,-0.5287050072244615,0.02678197403707827,-0.4755065843586799,0.8186661584665362,-0.308078033292988,0.13888485569313858,0.5679952606393552,-0.06900298709331665,-0.30058967097476597,-0.09419644747286782,-0.24932121558899922,0.03716789268168341,-0.06088669959317983,-0.30243720090724224,0.23618067174411195,0.5254016778529156,-0.12543132078840813,0.755039914868167,-1.0677136785798016,-0.1451542481805994,0.33191667215743337,-0.14046608765614366,0.22809718790240474,-0.3002643079126379,-0.05947344773385055,0.043962081408482234,0.03167955567049496,0.18769981848646822,-0.22744604676690194,-0.04153749793515793,0.18542227282670076,0.050649735355932535,-0.0032640297884096725,0.9712839526758597,-1.2641849582369868,-0.12770869338394242,0.420010002729871,-0.086230150630497,0.2789724238716804,-0.45458287536822617,-0.18118256114600584,-0.001043663027200381,0.1661046804123849,0.34568015479234226,0.054281299779404435,-0.14117609642003792,0.09715792590417038
g__Acinetobacter,5.552118786840678,-4.664683897522641,-1.099323455684293,-1.912214743440006,-7.753363779430652,4.911996950799217,-1.848468199757928,7.33709818115654,-3.095817483161577,4.486306350718673,-0.20007325212946014,-7.068967731834915,-1.4959272935339953,0.22300735609010047,-0.36532019755907896,-1.8146232054434535,1.4170840304646717,14.602051335067753,-12.202229192680708,47.62201170897128,-49.49805429124109,3.3436682012900807,-2.223093657429077,-0.8427965259368619,1.3685831274144284,-1.8015858474758275,-0.3568406864031033,0.2637724884508934,0.19007733402296978,1.1261989109188093,-1.3646762806014117,-0.24922498761094758,9.096769199753,-7.680337150657201,-0.019584178730458035,5.827703716055158,-7.585109749421921,-0.7662521603036545,2.520060016379226,-0.517380903782982,1.6738345432300825,-2.727497252209357,-1.087095366876035,-0.006261978163202286,0.9966280824743095,2.0740809287540536,0.3256877986764266,-0.8470565785202275,0.5829475554250223
g__Actinomyces,1.8485426625301589,-0.6030928310115726,3.314209251605188,0.08034592211123481,0.07175090818059449,1.6471459661430545,-6.5139765251576165,6.006396992358068,-3.885756643360587,-0.20700896127994994,-0.9017690129242979,5.307153082860049,-0.34374464473908173,0.3985621146799243,-6.463679962720982,4.687128432797108,1.3951218436549437,0.8849275948959567,-5.966036387643877,2.265119744604501,2.60899746355442,0.03341862010581931,-0.38494557419056985,-1.7139820143021822,-2.923448958237607,1.0953535893902835,1.1653616988784883,1.0065513793908867,1.8744064039443762,0.5630994554594047,-1.7759752943287017,0.9690246602225221,-5.437694608826466,0.1519492060677976,-0.009792089365229018,2.913851858027579,-3.7925548747109605,-0.38312608015182725,1.260030008189613,-0.258690451891491,0.8369172716150413,4.917271237836764,-0.8673004177977228,-1.0407899754222196,-4.421294102003964,1.0370404643770268,0.1628438993382133,3.9438565742816145,1.5138313394494354
g__Actinomycetaceae,0.616180887510053,-0.2010309436705242,-0.5287050072244615,0.02678197403707827,-0.4755065843586799,0.8186661584665362,-0.308078033292988,0.13888485569313858,0.5679952606393552,-0.06900298709331665,-0.30058967097476597,-0.09419644747286782,-0.24932121558899922,0.03716789268168341,-0.06088669959317983,-0.30243720090724224,0.23618067174411195,0.5254016778529156,-0.12543132078840813,0.755039914868167,-1.0677136785798016,-0.1451542481805994,0.33191667215743337,-0.14046608765614366,0.22809718790240474,-0.3002643079126379,-0.05947344773385055,0.043962081408482234,0.03167955567049496,0.18769981848646822,-0.22744604676690194,-0.04153749793515793,0.18542227282670076,0.050649735355932535,-0.0032640297884096725,0.9712839526758597,-1.2641849582369868,-0.12770869338394242,0.420010002729871,-0.086230150630497,0.2789724238716804,-0.45458287536822617,-0.18118256114600584,-0.001043663027200381,0.1661046804123849,0.34568015479234226,0.054281299779404435,-0.14117609642003792,0.09715792590417038
g__Aggregatibacter,0.616180887510053,-0.2010309436705242,-0.5287050072244615,0.02678197403707827,-0.4755065843586799,0.8186661584665362,-0.308078033292988,0.13888485569313858,0.5679952606393552,-0.06900298709331665,-0.30058967097476597,-0.09419644747286782,-0.24932121558899922,0.03716789268168341,-0.06088669959317983,-0.30243720090724224,0.23618067174411195,0.5254016778529156,-0.12543132078840813,0.755039914868167,-1.0677136785798016,-0.1451542481805994,0.33191667215743337,-0.14046608765614366,0.22809718790240474,-0.3002643079126379,-0.05947344773385055,0.043962081408482234,0.03167955567049496,0.18769981848646822,5.362296378511751,3.3560418896363133,-0.058740118136058506,-0.3494318153620508,-0.956375585408165,-6.418682362873766,6.57350093832334,-0.7156298587477821,-0.8357933011600478,1.8121646972447412,0.8905890019352558,-3.3688133033349557,-1.129933742736391,-1.4818870358090521,-2.994043190494031,0.34568015479234226,0.054281299779404435,-0.14117609642003792,0.09715792590417038
g__Akkermansia,-5.3777805397965155,6.8898788784094585,0.9369913644686276,0.9682732218796106,-1.037568929408244,-8.117368938099503,-0.308078033292988,7.671330014590313,-2.064125624979247,2.632075074211844,-0.06430610899817246,-0.9586514830921464,2.9014489049120202,-3.246999826263706,1.1279525460808886,2.242773404655841,0.8596123299298757,0.1973091090229495,1.0759868759314841,-3.7141981503576194,1.476048939567745,-0.7972339242637334,0.9302221208206065,-0.15002347419315498,0.18082352275794555,-0.4145342364086293,-0.2778329360709684,-0.29912159511285097,-1.0667603489254756,-0.4067972363422756,-1.0535224051209156,-1.0692322611380112,1.9057289324300504,-7.481795423541242,-0.0032640297884096725,0.9712839526758597,-1.2641849582369868,-0.12770869338394242,0.420010002729871,-0.086230150630497,0.2789724238716804,-0.45458287536822617,3.366589004938696,1.0372372169175499,0.4803765076615054,0.34568015479234226,1.1479184538074003,-0.2271992654119348,-0.9104560591319286
g__Alcaligenes,0.616180887510053,-0.2010309436705242,-0.5287050072244615,0.02678197403707827,-0.4755065843586799,0.8186661584665362,-0.308078033292988,0.13888485569313858,0.5679952606393552,-0.06900298709331665,-0.30058967097476597,-0.09419644747286782,-0.24932121558899922,0.03716789268168341,-0.06088669959317983,-0.30243720090724224,0.23618067174411195,0.5254016778529156,-0.12543132078840813,0.755039914868167,-1.0677136785798016,-0.1451542481805994,0.33191667215743337,-0.14046608765614366,0.22809718790240474,-0.3002643079126379,-0.05947344773385055,0.043962081408482234,0.03167955567049496,0.18769981848646822,-0.22744604676690194,-0.04153749793515793,0.18542227282670076,0.050649735355932535,11.95100447353376,1.6400457982891865,-13.887215307172484,-0.12770869338394242,0.420010002729871,7.484684196276368,0.9684647526442509,-8.714989551047662,-0.18118256114600584,-0.001043663027200381,0.1661046804123849,0.34568015479234226,0.054281299779404435,-0.14117609642003792,0.09715792590417038
g__Alistipes,-4.8073068951375895,7.470177389417508,-1.4402185132788157,9.353498547884914,6.133917228291277,-6.385131863059017,-7.5695229176321295,-3.772043512904477,-3.999856959299902,0.3462625031962068,-1.5029483548738298,30.120038860848595,-1.8108731089129,-11.578936208404926,10.554099791276894,-3.770013455414756,-9.870746739470489,2.14942894462566,16.36737094223289,-21.579551801859015,13.475899730290799,5.545377913746286,-5.215189194225284,9.093660947587008,3.141922394784528,-2.0059110649582053,-1.5715145675606461,-1.5787243663665613,-9.31813769852771,8.684710853645011,-2.642420711325318,-1.4692130974563238,-5.536112474275971,0.8396909526764409,-1.6210068131222064,-4.294322714953515,14.02761692357646,-1.655563831119598,-0.06652103882994442,-4.341476864650068,-14.622911387839066,-0.09445229194752436,9.818549459832372,2.2937529025592616,1.5548642855561603,-0.09406802046118212,-0.011287895727648767,1.006791552629144,2.5495895004796827
g__Allisonella,0.616180887510053,-0.2010309436705242,-0.5287050072244615,0.02678197403707827,-0.4755065843586799,0.8186661584665362,-0.308078033292988,0.13888485569313858,0.5679952606393552,-0.06900298709331665,-0.30058967097476597,-0.09419644747286782,-0.24932121558899922,0.03716789268168341,-0.06088669959317983,-0.30243720090724224,0.23618067174411195,0.5254016778529156,-0.12543132078840813,0.755039914868167,-1.0677136785798016,-0.1451542481805994,0.33191667215743337,-0.14046608765614366,0.22809718790240474,-0.3002643079126379,-0.05947344773385055,0.043962081408482234,0.03167955567049496,0.18769981848646822,-0.22744604676690194,-0.04153749793515793,0.18542227282670076,0.050649735355932535,-0.0032640297884096725,0.9712839526758597,-1.2641849582369868,-0.12770869338394242,0.420010002729871,-0.086230150630497,0.2789724238716804,-0.45458287536822617,-0.18118256114600584,-0.001043663027200381,0.1661046804123849,0.34568015479234226,0.054281299779404435,-0.14117609642003792,0.09715792590417038
